_time,#BATCH_WRITE M1_p1,#DEVICE_ERROR M1_p1,#DISABLE_DEVICE M1_p1,Average_Line_Current M1_p1,Average_Line_Current_THD M1_p1,Average_Line_to_Line_Volts M1_p1,Average_Line_to_Neutral_Volts_THD M1_p1,Average_line_to_line_volts_THD M1_p1,Average_line_to_neutral_Volts M1_p1,Channel1_Temperature M1_p1,Channel2_Temperature M1_p1,Channel3_Temperature M1_p1,Channel4_Temperature M1_p1,Current_Negative_Sequence_Unbalance_Degree M1_p1,Current_Zero_Sequence_Unbalance_Degree M1_p1,Frequency_of_Supply_Voltages M1_p1,L1_total_kvarh M1_p1,L1_total_kwh M1_p1,L2_total_kWh M1_p1,L2_total_kvarh M1_p1,L3_total_kvarh M1_p1,L3_total_kwh M1_p1,Line1_to_Line2_Volts M1_p1,Line2_to_Line3_Volts M1_p1,Line3_to_Line1_Volts M1_p1,Line_1_to_line_2_volts_THD M1_p1,Line_2_to_line_3_volts_THD M1_p1,Line_3_to_line_1_volts_THD M1_p1,Maximum_Total_System_Power_Demand M1_p1,Maximum_Total_System_Reactive_Power_Demand M1_p1,Maximum_Total_System_VA_Demand M1_p1,Neutral_Current M1_p1,Phase1_Active_Power M1_p1,Phase1_Apparent_Power M1_p1,Phase1_Current M1_p1,Phase1_Current_THD M1_p1,Phase1_L|N_volts_THD M1_p1,Phase1_Power_Factor M1_p1,Phase1_Reactive_Power M1_p1,Phase1_line_to_neutral_Volts M1_p1,Phase2_Active_Power M1_p1,Phase2_Apparent_Power M1_p1,Phase2_Current M1_p1,Phase2_Current_THD M1_p1,Phase2_L|N_volts_THD M1_p1,Phase2_Power_Factor M1_p1,Phase2_Reactive_Power M1_p1,Phase2_line_to_neutral_Volts M1_p1,Phase3_Active_Power M1_p1,Phase3_Apparent_Power M1_p1,Phase3_Current M1_p1,Phase3_Current_THD M1_p1,Phase3_L|N_volts_THD M1_p1,Phase3_Power_Factor M1_p1,Phase3_Reactive_Power M1_p1,Phase3_line_to_neutral_Volts M1_p1,Total_Active_Power M1_p1,Total_Apparent_Power M1_p1,Total_Reactive_Power M1_p1,Total_System_Power_Factor M1_p1,Total_kWh M1_p1,Voltage_Negative_Sequence_Unbalance_Degree M1_p1,Voltage_Zero_Sequence_Unbalance_Degree M1_p1
3/7/2026 10:43,1,0,0,13.3,0,416,0,0,240,29.1,30.2,29.4,30.8,6.81,5.65,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.7,2.14,3.26,13.8,0,6.32,0.656,-2.18,240,2.14,3.27,13.8,0,6.57,0.658,-2.18,240,1.76,2.75,11.6,0,5.98,0.643,-1.84,241,6.04,9.27,-6.19,0.644,77,0.209,0.348
3/7/2026 10:42,1,0,0,12.9,0,416,0,0,240,29.2,30.2,29.4,30.8,6.44,5.6,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.5,2.16,3.3,13.6,0,6.32,0.65,-2.18,240,2.17,3.3,13.6,0,6.56,0.651,-2.19,240,1.79,2.78,11.4,0,5.96,0.636,-1.85,241,6.12,9.37,-6.22,0.645,77,0.199,0.337
3/7/2026 10:42,1,0,0,12.8,0,417,0,0,240,29.1,30.2,29.3,30.8,6.67,5.59,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.5,2.18,3.31,13.6,0,6.3,0.651,-2.19,240,2.18,3.31,13.6,0,6.54,0.653,-2.19,240,1.79,2.78,11.4,0,5.93,0.637,-1.85,241,6.15,9.39,-6.23,0.647,77,0.185,0.332
3/7/2026 10:41,1,0,0,12.9,0,417,0,0,240,29.2,30.2,29.3,30.8,6.76,5.63,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.5,2.11,3.24,13.6,0,6.32,0.655,-2.17,240,2.11,3.24,13.6,0,6.58,0.657,-2.17,240,1.72,2.72,11.4,0,5.96,0.641,-1.83,241,5.94,9.2,-6.17,0.64,77,0.181,0.318
3/7/2026 10:41,1,0,0,12.9,0,416,0,0,240,29.1,30.2,29.3,30.8,6.28,5.56,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.7,2.14,3.28,13.8,0,6.35,0.652,-2.18,240,2.14,3.27,13.8,0,6.59,0.655,-2.18,240,1.77,2.76,11.6,0,5.94,0.639,-1.85,241,6.06,9.31,-6.2,0.64,77,0.175,0.335
3/7/2026 10:40,1,0,0,12.7,0,417,0,0,241,29.1,30.2,29.3,30.8,6.59,5.68,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.6,2.17,3.31,13.7,0,6.31,0.651,-2.19,240,2.19,3.31,13.7,0,6.54,0.653,-2.19,240,1.79,2.78,11.5,0,5.89,0.638,-1.85,241,6.15,9.4,-6.23,0.645,77,0.182,0.342
3/7/2026 10:40,1,0,0,12.9,0,416,0,0,240,29.2,30.2,29.3,30.8,6.68,5.61,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.4,2.11,3.26,13.5,0,6.29,0.652,-2.17,240,2.11,3.25,13.5,0,6.54,0.655,-2.17,240,1.73,2.74,11.4,0,5.88,0.638,-1.84,241,5.96,9.25,-6.19,0.643,77,0.167,0.325
3/7/2026 10:39,1,0,0,13,0,416,0,0,240,29.1,30.2,29.3,30.8,6.32,5.69,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.7,2.17,3.3,13.8,0,6.32,0.651,-2.19,240,2.18,3.31,13.8,0,6.55,0.653,-2.19,240,1.79,2.78,11.6,0,5.91,0.637,-1.85,241,6.15,9.39,-6.23,0.645,77,0.198,0.345
3/7/2026 10:39,1,0,0,12.9,0,417,0,0,240,29.1,30.2,29.2,30.8,6.68,5.7,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.7,2.17,3.31,13.8,0,6.33,0.653,-2.19,240,2.18,3.31,13.8,0,6.56,0.653,-2.19,240,1.78,2.77,11.5,0,5.93,0.638,-1.85,241,6.13,9.39,-6.23,0.646,77,0.176,0.342
3/7/2026 10:38,1,0,0,12.8,0,416,0,0,240,29.1,30.1,29.3,30.8,6.83,5.44,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.6,2.12,3.26,13.7,0,6.34,0.652,-2.17,240,2.11,3.25,13.7,0,6.59,0.655,-2.17,240,1.74,2.74,11.5,0,5.95,0.639,-1.84,241,5.97,9.25,-6.19,0.643,77,0.189,0.34
3/7/2026 10:38,1,0,0,12.9,0,416,0,0,240,29.1,30.1,29.3,30.8,6.3,5.68,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.6,2.15,3.29,13.8,0,6.3,0.648,-2.18,240,2.15,3.28,13.8,0,6.53,0.65,-2.18,240,1.78,2.77,11.5,0,5.88,0.633,-1.85,241,6.09,9.33,-6.22,0.645,77,0.205,0.347
3/7/2026 10:37,1,0,0,13,0,416,0,0,240,29.1,30.1,29.2,30.8,6.37,5.82,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.6,2.17,3.3,13.7,0,6.35,0.653,-2.18,240,2.18,3.3,13.7,0,6.61,0.655,-2.19,240,1.79,2.78,11.5,0,5.99,0.64,-1.85,241,6.13,9.38,-6.22,0.645,76.5,0.2,0.328
3/7/2026 10:37,1,0,0,12.8,0,416,0,0,240,29.1,30.1,29.2,30.8,6.56,5.55,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.7,2.11,3.26,13.8,0,6.32,0.651,-2.17,240,2.1,3.25,13.8,0,6.59,0.654,-2.17,240,1.74,2.74,11.6,0,6.04,0.638,-1.84,241,5.95,9.24,-6.19,0.643,76,0.178,0.323
3/7/2026 10:36,1,0,0,12.9,0,416,0,0,240,29,30.1,29.2,30.7,6.45,5.81,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.7,2.14,3.29,13.8,0,6.26,0.65,-2.18,240,2.16,3.29,13.8,0,6.54,0.652,-2.19,240,1.78,2.77,11.5,0,6,0.635,-1.85,241,6.08,9.34,-6.21,0.643,76,0.174,0.316
3/7/2026 10:36,1,0,0,13,0,416,0,0,240,29,30.1,29.2,30.7,6.29,5.96,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.8,2.19,3.33,13.9,0,6.29,0.652,-2.19,240,2.2,3.33,13.9,0,6.58,0.654,-2.2,240,1.81,2.8,11.7,0,6.02,0.639,-1.85,241,6.21,9.45,-6.24,0.644,76,0.174,0.316
3/7/2026 10:35,1,0,0,12.7,0,416,0,0,240,29.1,30.1,29.2,30.8,6.75,5.55,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.5,2.15,3.28,13.6,0,6.33,0.652,-2.18,240,2.14,3.28,13.6,0,6.61,0.653,-2.18,240,1.76,2.75,11.4,0,6.05,0.639,-1.84,241,6.05,9.31,-6.21,0.644,76,0.188,0.323
3/7/2026 10:35,1,0,0,12.9,0,416,0,0,240,29,30.1,29.2,30.7,6.33,5.9,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.5,2.14,3.28,13.6,0,6.26,0.653,-2.18,240,2.15,3.28,13.6,0,6.53,0.653,-2.18,240,1.76,2.76,11.4,0,5.98,0.639,-1.84,241,6.05,9.32,-6.21,0.643,76,0.195,0.329
3/7/2026 10:34,1,0,0,12.9,0,417,0,0,241,29,30.1,29.1,30.7,6.45,5.78,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.84,0,8.25,13.6,2.14,3.28,13.6,0,6.27,0.655,-2.18,240,2.16,3.29,13.6,0,6.54,0.657,-2.19,240,1.77,2.77,11.4,0,5.98,0.64,-1.85,241,6.07,9.34,-6.21,0.644,76,0.182,0.324
3/7/2026 10:34,1,0,0,13.6,0,417,0,0,240,29,30.1,29.2,30.7,6.6,5.59,49.8,88,27,27,87,77,22,417,417,416,0,0,0,4.16,0,7.18,13.7,2.13,3.27,13.7,0,6.3,0.651,-2.17,240,2.13,3.26,13.8,0,6.59,0.654,-2.18,240,1.74,2.74,11.6,0,6.03,0.637,-1.84,241,6,9.28,-6.2,0.644,76,0.19,0.326
3/7/2026 10:33,1,0,0,9.93,0,417,0,0,241,29,30,29.2,30.7,6.02,5.78,49.8,88,27,27,87,77,22,417,417,416,0,0,0,1.43,0,2.91,10.4,1.45,2.63,10.7,0,6.05,0.534,-1.97,240,1.43,2.61,10.6,0,6.27,0.534,-1.97,240,1.18,2.2,8.94,0,5.76,0.515,-1.66,241,4.07,7.45,-5.61,0.533,76,0.176,0.293
3/7/2026 10:33,1,0,0,10.3,0,417,0,0,241,29,30.1,29.2,30.7,6.08,5.86,49.8,88,27,27,87,77,22,417,417,416,0,0,0,1.43,0,2.91,10.4,1.35,2.55,10.6,0,5.95,0.524,-1.95,241,1.34,2.54,10.5,0,6.15,0.519,-1.96,241,1.11,2.14,8.86,0,5.67,0.505,-1.64,241,3.79,7.23,-5.54,0.512,76,0.215,0.307
3/7/2026 10:32,1,0,0,13.2,0,417,0,0,241,29,30,29.2,30.7,6.54,5.65,49.8,88,27,27,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.9,2.15,3.29,13.8,0,6.11,0.65,-2.19,241,2.15,3.29,13.9,0,6.36,0.652,-2.2,241,1.76,2.77,11.6,0,5.87,0.636,-1.86,241,6.06,9.34,-6.25,0.641,76,0.18,0.282
3/7/2026 10:32,1,0,0,12.8,0,417,0,0,241,29,30,29.2,30.7,6.36,5.68,49.8,88,27,27,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.7,2.17,3.32,13.5,0,6.14,0.651,-2.2,241,2.18,3.33,13.6,0,6.4,0.653,-2.21,241,1.8,2.8,11.3,0,5.9,0.636,-1.86,241,6.15,9.46,-6.28,0.642,76,0.216,0.304
3/7/2026 10:31,1,0,0,12.8,0,417,0,0,241,28.9,30.1,29.1,30.7,6.47,5.85,49.8,88,27,27,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.9,2.21,3.36,13.7,0,6.16,0.651,-2.21,241,2.22,3.37,13.7,0,6.39,0.652,-2.22,241,1.82,2.83,11.5,0,5.89,0.636,-1.87,241,6.26,9.56,-6.31,0.648,76,0.196,0.289
3/7/2026 10:31,1,0,0,12.8,0,417,0,0,241,29,30,29.2,30.7,6.35,5.93,49.8,88,27,27,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.8,2.13,3.28,13.6,0,6.14,0.654,-2.19,241,2.14,3.29,13.6,0,6.39,0.656,-2.2,241,1.76,2.76,11.5,0,5.89,0.639,-1.85,241,6.03,9.33,-6.25,0.641,76,0.183,0.275
3/7/2026 10:30,1,0,0,12.9,0,417,0,0,241,29,30,29.2,30.7,6.53,5.77,49.8,88,27,26.2,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.8,2.19,3.33,13.7,0,6.17,0.65,-2.21,241,2.2,3.34,13.7,0,6.43,0.652,-2.22,241,1.8,2.81,11.5,0,5.94,0.634,-1.87,241,6.19,9.49,-6.29,0.644,76,0.201,0.289
3/7/2026 10:30,1,0,0,12.8,0,417,0,0,241,28.9,30,29.1,30.6,6.75,5.74,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.8,2.18,3.32,13.7,0,6.17,0.652,-2.2,241,2.19,3.33,13.7,0,6.42,0.656,-2.22,241,1.8,2.8,11.4,0,5.91,0.639,-1.87,241,6.16,9.45,-6.29,0.646,76,0.197,0.294
3/7/2026 10:29,1,0,0,13.7,0,417,0,0,241,28.9,30,29.1,30.7,6.51,5.74,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,14.1,2.11,3.26,13.9,0,6.16,0.654,-2.18,241,2.11,3.26,13.9,0,6.41,0.656,-2.19,241,1.74,2.75,11.7,0,5.93,0.641,-1.85,241,5.96,9.26,-6.23,0.64,76,0.192,0.292
3/7/2026 10:29,1,0,0,13.1,0,417,0,0,241,29,30,29.1,30.7,6.36,5.88,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.9,2.14,3.29,13.8,0,6.12,0.65,-2.19,241,2.14,3.29,13.8,0,6.37,0.652,-2.2,240,1.77,2.78,11.5,0,5.86,0.636,-1.86,241,6.05,9.36,-6.26,0.642,76,0.179,0.279
3/7/2026 10:28,1,0,0,12.4,0,417,0,0,241,28.9,30,29.1,30.6,6.67,5.76,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.7,2.22,3.36,13.6,0,6.22,0.655,-2.22,241,2.24,3.37,13.6,0,6.46,0.656,-2.23,241,1.82,2.83,11.4,0,5.96,0.639,-1.87,241,6.28,9.56,-6.31,0.647,76,0.184,0.286
3/7/2026 10:28,1,0,0,13,0,417,0,0,241,28.9,30,29.1,30.6,7.08,5.5,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.8,2.15,3.28,13.6,0,6.1,0.652,-2.2,241,2.16,3.29,13.7,0,6.34,0.654,-2.21,241,1.76,2.76,11.5,0,5.84,0.638,-1.85,241,6.06,9.33,-6.25,0.642,76,0.186,0.291
3/7/2026 10:27,1,0,0,13.1,0,417,0,0,241,28.9,30,29.1,30.6,6.42,5.81,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.8,2.16,3.31,13.6,0,6.15,0.649,-2.2,241,2.17,3.32,13.7,0,6.41,0.652,-2.21,241,1.78,2.79,11.5,0,5.9,0.635,-1.86,241,6.11,9.42,-6.27,0.642,75.9,0.194,0.288
3/7/2026 10:27,1,0,0,13.6,0,417,0,0,241,28.9,30,29.1,30.6,6.7,5.72,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,14.1,2.18,3.32,14,0,6.18,0.651,-2.21,241,2.2,3.33,14,0,6.43,0.653,-2.22,241,1.8,2.8,11.7,0,5.92,0.636,-1.87,241,6.18,9.46,-6.29,0.646,75,0.22,0.319
3/7/2026 10:26,1,0,0,12.8,0,417,0,0,241,28.9,30,29.1,30.6,6.44,5.73,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.7,2.13,3.28,13.5,0,6.18,0.654,-2.19,241,2.12,3.28,13.6,0,6.42,0.657,-2.2,241,1.74,2.76,11.4,0,5.92,0.64,-1.85,241,6,9.32,-6.25,0.64,75,0.189,0.29
3/7/2026 10:26,1,0,0,13.1,0,417,0,0,241,28.9,30,29.1,30.6,6.44,5.77,49.8,88,27,26,87,77,22,417,417,416,0,0,0,1.43,0,2.91,13.9,2.17,3.32,13.8,0,6.11,0.645,-2.2,241,2.18,3.33,13.8,0,6.35,0.647,-2.21,241,1.79,2.8,11.6,0,5.84,0.63,-1.86,241,6.14,9.44,-6.28,0.642,75,0.178,0.279
3/7/2026 10:25,1,0,0,11.4,0,417,0,0,241,28.9,30,29.1,30.6,6.43,5.9,49.8,88,26,26,87,77,22,417,417,417,0,0,0,1.43,0,2.91,12.2,1.75,2.91,12.1,0,5.93,0.6,-2.09,241,1.74,2.91,12.1,0,6.13,0.6,-2.09,241,1.41,2.44,10.1,0,5.71,0.58,-1.76,241,4.9,8.26,-5.94,0.59,75,0.122,0.196
3/7/2026 10:25,1,0,0,11.1,0,417,0,0,241,28.9,30,29.1,30.6,6.4,5.88,49.8,88,26,26,87,77,21.6,418,417,416,0,0,0,1.43,0,2.91,12,1.71,2.88,11.9,0,5.87,0.59,-2.08,241,1.71,2.88,11.9,0,6.06,0.59,-2.08,241,1.39,2.42,9.96,0,5.64,0.571,-1.75,241,4.81,8.17,-5.91,0.584,75,0.171,0.243
3/7/2026 10:24,1,0,0,9.72,0,418,0,0,241,28.8,30,29.1,30.6,6.13,5.87,49.9,88,26,26,87,77,21,418,418,417,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.5,0.5,-1.95,241,1.23,2.47,10.2,0,5.57,0.5,-1.96,241,1.01,2.08,8.64,0,5.22,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.0933,0.117
3/7/2026 10:24,1,0,0,9.72,0,418,0,0,241,28.8,30,29,30.6,6.21,5.79,49.9,88,26,26,87,77,21,418,418,417,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.51,0.5,-1.95,241,1.23,2.47,10.2,0,5.57,0.5,-1.96,241,1.01,2.08,8.64,0,5.23,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.127,0.147
3/7/2026 10:23,1,0,0,9.72,0,418,0,0,241,28.8,30,29.1,30.6,6.22,5.76,49.9,88,26,26,87,77,21,418,418,418,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.51,0.5,-1.95,241,1.23,2.47,10.2,0,5.58,0.5,-1.96,241,1.01,2.08,8.64,0,5.23,0.49,-1.64,241,3.49,7.04,-5.55,0.5,75,0.0887,0.109
3/7/2026 10:23,1,0,0,9.72,0,418,0,0,241,28.8,30,29,30.6,6.24,5.78,49.9,88,26,26,87,77,21,418,418,418,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.49,0.5,-1.95,241,1.23,2.47,10.2,0,5.56,0.5,-1.96,241,1.01,2.09,8.64,0,5.2,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.079,0.101
3/7/2026 10:22,1,0,0,9.72,0,418,0,0,241,28.8,29.9,29,30.6,6.05,5.94,49.9,88,26,26,87,77,21,418,418,417,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.52,0.5,-1.95,241,1.23,2.47,10.2,0,5.58,0.5,-1.96,241,1.01,2.08,8.64,0,5.22,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.128,0.145
3/7/2026 10:22,1,0,0,9.72,0,418,0,0,241,28.8,29.9,29.1,30.5,6.12,5.89,49.9,88,26,26,87,77,21,418,418,418,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.51,0.5,-1.95,241,1.23,2.47,10.2,0,5.58,0.5,-1.96,241,1.01,2.08,8.64,0,5.24,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.0683,0.0977
3/7/2026 10:21,1,0,0,9.71,0,418,0,0,241,28.7,30,29.1,30.5,6.04,5.96,49.8,88,26,26,87,77,21,418,418,417,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.5,0.5,-1.95,241,1.23,2.47,10.2,0,5.58,0.5,-1.96,241,1.01,2.08,8.63,0,5.22,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.157,0.182
3/7/2026 10:21,1,0,0,9.72,0,418,0,0,241,28.7,29.9,29,30.5,6.11,5.9,49.9,88,26,26,87,77,21,418,418,418,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.45,0.5,-1.95,241,1.23,2.47,10.2,0,5.53,0.5,-1.96,241,1.01,2.08,8.63,0,5.17,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.07,0.0947
3/7/2026 10:20,1,0,0,9.72,0,418,0,0,241,28.7,29.9,29,30.5,6.19,5.81,49.9,88,26,26,87,77,21,418,418,418,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.48,0.5,-1.95,241,1.23,2.47,10.2,0,5.56,0.5,-1.96,241,1.01,2.08,8.63,0,5.21,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.0907,0.118
3/7/2026 10:20,1,0,0,9.72,0,418,0,0,241,28.7,29.9,29.1,30.5,6.16,5.83,49.9,88,26,26,87,77,21,418,418,417,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.53,0.5,-1.95,241,1.23,2.47,10.2,0,5.61,0.5,-1.96,241,1.01,2.08,8.63,0,5.26,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.0977,0.123
3/7/2026 10:19,1,0,0,9.72,0,418,0,0,241,28.7,29.9,29,30.5,6.14,5.83,49.9,88,26,26,87,77,21,418,418,417,0,0,0,1.43,0,2.91,10.1,1.25,2.48,10.3,0,5.48,0.5,-1.95,241,1.23,2.47,10.2,0,5.54,0.5,-1.96,241,1.01,2.08,8.63,0,5.18,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.125,0.147
3/7/2026 10:19,1,0,0,9.72,0,418,0,0,241,28.7,29.9,28.9,30.5,6.14,5.83,49.9,88,26,26,87,77,21,418,418,418,0,0,0,1.14,0,2.34,10.1,1.25,2.48,10.3,0,5.49,0.5,-1.95,241,1.23,2.47,10.2,0,5.55,0.5,-1.96,241,1.01,2.08,8.63,0,5.19,0.49,-1.64,241,3.49,7.03,-5.55,0.499,75,0.103,0.126
3/7/2026 10:18,1,0,0,9.72,0,418,0,0,241,28.7,29.9,28.9,30.5,6.13,5.85,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.5,0.5,-1.95,241,1.23,2.47,10.2,0,5.55,0.5,-1.96,241,1.01,2.08,8.63,0,5.19,0.49,-1.64,241,3.49,7.04,-5.55,0.5,75,0.111,0.13
3/7/2026 10:18,1,0,0,9.72,0,418,0,0,241,28.8,29.9,29,30.5,6.22,5.74,49.9,88,26,26,87,77,21,418,418,417,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.52,0.5,-1.95,241,1.23,2.47,10.2,0,5.58,0.5,-1.96,241,1.01,2.08,8.63,0,5.22,0.49,-1.64,241,3.49,7.03,-5.55,0.5,75,0.102,0.126
3/7/2026 10:17,1,0,0,9.72,0,418,0,0,241,28.8,29.9,29,30.5,6.18,5.83,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.48,0.5,-1.95,241,1.23,2.47,10.2,0,5.55,0.5,-1.96,241,1.01,2.08,8.63,0,5.19,0.49,-1.64,241,3.49,7.04,-5.55,0.5,75,0.0867,0.107
3/7/2026 10:17,1,0,0,9.73,0,418,0,0,241,28.8,29.9,28.9,30.5,6.06,5.91,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.52,0.5,-1.95,241,1.23,2.47,10.2,0,5.57,0.5,-1.96,241,1.01,2.08,8.64,0,5.2,0.49,-1.64,241,3.49,7.04,-5.55,0.499,75,0.0943,0.11
3/7/2026 10:16,1,0,0,9.83,0,417,0,0,241,28.7,29.8,28.9,30.5,5.97,6.04,49.9,88,26,26,87,77,21,418,418,417,0,0,0,0,0,0.07,10.2,1.25,2.48,10.4,0,5.55,0.501,-1.96,241,1.23,2.47,10.4,0,5.61,0.501,-1.96,241,1.01,2.08,8.73,0,5.25,0.491,-1.64,241,3.49,7.04,-5.55,0.498,75,0.0877,0.109
3/7/2026 10:16,1,0,0,9.72,0,418,0,0,241,28.8,29.8,29,30.5,6.14,5.83,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.46,0.5,-1.96,241,1.23,2.47,10.2,0,5.53,0.5,-1.96,241,1.01,2.08,8.63,0,5.16,0.49,-1.64,241,3.49,7.04,-5.56,0.499,75,0.103,0.125
3/7/2026 10:15,1,0,0,9.73,0,418,0,0,241,28.7,29.9,29,30.5,6.1,5.91,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.24,2.48,10.3,0,5.49,0.5,-1.96,241,1.23,2.47,10.2,0,5.54,0.5,-1.96,241,1.01,2.08,8.64,0,5.19,0.49,-1.64,241,3.49,7.04,-5.56,0.498,75,0.0857,0.103
3/7/2026 10:15,1,0,0,9.72,0,418,0,0,241,28.6,29.8,28.9,30.4,6.23,5.75,49.9,88,26,26,87,77,21,418,418,417,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.49,0.5,-1.96,241,1.23,2.47,10.2,0,5.56,0.5,-1.96,241,1.01,2.08,8.63,0,5.21,0.49,-1.64,241,3.49,7.03,-5.55,0.499,75,0.138,0.163
3/7/2026 10:14,1,0,0,9.72,0,418,0,0,241,28.7,29.8,28.9,30.4,6.11,5.89,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.49,0.5,-1.96,241,1.23,2.47,10.2,0,5.53,0.5,-1.96,241,1.01,2.08,8.64,0,5.21,0.49,-1.64,241,3.49,7.04,-5.56,0.499,75,0.086,0.112
3/7/2026 10:14,1,0,0,9.73,0,418,0,0,241,28.7,29.8,29,30.4,6.11,5.87,49.9,88,26,26,87,77,21,418,418,418,0,0,0,0,0,0.07,10.1,1.25,2.48,10.3,0,5.49,0.5,-1.96,241,1.23,2.47,10.3,0,5.54,0.5,-1.96,241,1.01,2.08,8.64,0,5.22,0.489,-1.64,241,3.49,7.04,-5.56,0.498,75,0.0917,0.125
3/7/2026 10:13,1,0,0,9.81,0,418,0,0,241,28.7,29.8,28.9,30.5,6.26,5.71,49.9,88,26,26,87,77,21,418,418,417,0,0,0,0,0,0.07,10.1,1.24,2.48,10.3,0,5.35,0.5,-1.95,241,1.23,2.48,10.3,0,5.46,0.5,-1.96,241,1.01,2.09,8.7,0,5.09,0.483,-1.64,241,3.48,7.05,-5.56,0.49,75,0.107,0.125
3/7/2026 10:13,1,0,0,8.43,0,418,0,0,241,28.7,29.8,28.9,30.4,9.75,9.82,49.9,88,26,26,87,77,21,418,418,417,0,0,0,0,0,0.07,9.43,1.16,2.35,9.47,0,5.42,0.488,-1.8,241,1.07,2.2,9.01,0,5.48,0.485,-1.74,241,0.827,1.74,7.37,0,5.1,0.472,-1.37,241,3.05,6.3,-4.92,0.482,75,0.108,0.119
